,Abs_Total,Owner occupied,Renter occupied,Geography,NAME,state,State
1780,1039,667,372,1400000US17055040900,"Census Tract 409,Franklin County",17|055|040900,Illinois
1781,1181,619,562,1400000US17055041000,"Census Tract 410,Franklin County",17|055|041000,Illinois
1782,1282,958,324,1400000US17055041100,"Census Tract 411,Franklin County",17|055|041100,Illinois
1783,1551,1269,282,1400000US17055041200,"Census Tract 412,Franklin County",17|055|041200,Illinois
1784,1010,672,338,1400000US17057952800,"Census Tract 9528,Fulton County",17|057|952800,Illinois
1785,1274,1211,63,1400000US17057952900,"Census Tract 9529,Fulton County",17|057|952900,Illinois
1786,913,795,118,1400000US17057953000,"Census Tract 9530,Fulton County",17|057|953000,Illinois
1787,948,826,122,1400000US17057953100,"Census Tract 9531,Fulton County",17|057|953100,Illinois
1788,1029,831,198,1400000US17057953200,"Census Tract 9532,Fulton County",17|057|953200,Illinois
1789,1590,1290,300,1400000US17057953300,"Census Tract 9533,Fulton County",17|057|953300,Illinois
1790,756,390,366,1400000US17057953400,"Census Tract 9534,Fulton County",17|057|953400,Illinois
1791,1017,781,236,1400000US17057953500,"Census Tract 9535,Fulton County",17|057|953500,Illinois
1792,2190,1402,788,1400000US17057953600,"Census Tract 9536,Fulton County",17|057|953600,Illinois
1793,1022,900,122,1400000US17057953700,"Census Tract 9537,Fulton County",17|057|953700,Illinois
1794,988,767,221,1400000US17057953800,"Census Tract 9538,Fulton County",17|057|953800,Illinois
1795,1156,942,214,1400000US17057953900,"Census Tract 9539,Fulton County",17|057|953900,Illinois
1796,1021,845,176,1400000US17059972700,"Census Tract 9727,Gallatin County",17|059|972700,Illinois
1797,1112,842,270,1400000US17059972800,"Census Tract 9728,Gallatin County",17|059|972800,Illinois
1798,1029,849,180,1400000US17061973600,"Census Tract 9736,Greene County",17|061|973600,Illinois
1799,631,508,123,1400000US17061973700,"Census Tract 9737,Greene County",17|061|973700,Illinois
1800,684,593,91,1400000US17061973800,"Census Tract 9738,Greene County",17|061|973800,Illinois
1801,893,667,226,1400000US17061973900,"Census Tract 9739,Greene County",17|061|973900,Illinois
1802,1275,927,348,1400000US17061974000,"Census Tract 9740,Greene County",17|061|974000,Illinois
1803,2775,2402,373,1400000US17063000102,"Census Tract 1,02,Grundy County",17|063|000102,Illinois
1804,2436,2008,428,1400000US17063000103,"Census Tract 1,03,Grundy County",17|063|000103,Illinois
1805,2727,1697,1030,1400000US17063000200,"Census Tract 2,Grundy County",17|063|000200,Illinois
1806,1453,823,630,1400000US17063000300,"Census Tract 3,Grundy County",17|063|000300,Illinois
1807,2498,1369,1129,1400000US17063000400,"Census Tract 4,Grundy County",17|063|000400,Illinois
1808,1138,933,205,1400000US17063000500,"Census Tract 5,Grundy County",17|063|000500,Illinois
1809,1150,935,215,1400000US17063000600,"Census Tract 6,Grundy County",17|063|000600,Illinois
1810,2563,1977,586,1400000US17063000700,"Census Tract 7,Grundy County",17|063|000700,Illinois
1811,2028,1684,344,1400000US17063000800,"Census Tract 8,Grundy County",17|063|000800,Illinois
1812,1391,1097,294,1400000US17063000900,"Census Tract 9,Grundy County",17|063|000900,Illinois
1813,1214,846,368,1400000US17065973100,"Census Tract 9731,Hamilton County",17|065|973100,Illinois
1814,945,716,229,1400000US17065973200,"Census Tract 9732,Hamilton County",17|065|973200,Illinois
1815,1031,919,112,1400000US17065973300,"Census Tract 9733,Hamilton County",17|065|973300,Illinois
1816,856,737,119,1400000US17067953700,"Census Tract 9537,Hancock County",17|067|953700,Illinois
1817,1260,950,310,1400000US17067953800,"Census Tract 9538,Hancock County",17|067|953800,Illinois
1818,765,629,136,1400000US17067953900,"Census Tract 9539,Hancock County",17|067|953900,Illinois
1819,820,677,143,1400000US17067954000,"Census Tract 9540,Hancock County",17|067|954000,Illinois
1820,1250,934,316,1400000US17067954100,"Census Tract 9541,Hancock County",17|067|954100,Illinois
1821,996,878,118,1400000US17067954200,"Census Tract 9542,Hancock County",17|067|954200,Illinois
1822,1421,1223,198,1400000US17067954300,"Census Tract 9543,Hancock County",17|067|954300,Illinois
1823,764,611,153,1400000US17069970900,"Census Tract 9709,Hardin County",17|069|970900,Illinois
1824,737,553,184,1400000US17069971000,"Census Tract 9710,Hardin County",17|069|971000,Illinois
1825,957,843,114,1400000US17071973300,"Census Tract 9733,Henderson County",17|071|973300,Illinois
1826,800,698,102,1400000US17071973400,"Census Tract 9734,Henderson County",17|071|973400,Illinois
1827,939,757,182,1400000US17071973500,"Census Tract 9735,Henderson County",17|071|973500,Illinois
1828,2457,2001,456,1400000US17073030100,"Census Tract 301,Henry County",17|073|030100,Illinois
1829,1609,1386,223,1400000US17073030201,"Census Tract 302,01,Henry County",17|073|030201,Illinois
1830,1316,1151,165,1400000US17073030202,"Census Tract 302,02,Henry County",17|073|030202,Illinois
1831,1761,1707,54,1400000US17073030203,"Census Tract 302,03,Henry County",17|073|030203,Illinois
1832,1724,1387,337,1400000US17073030301,"Census Tract 303,01,Henry County",17|073|030301,Illinois
1833,1466,1072,394,1400000US17073030302,"Census Tract 303,02,Henry County",17|073|030302,Illinois
1834,1128,966,162,1400000US17073030400,"Census Tract 304,Henry County",17|073|030400,Illinois
1835,882,709,173,1400000US17073030500,"Census Tract 305,Henry County",17|073|030500,Illinois
1836,1255,982,273,1400000US17073030600,"Census Tract 306,Henry County",17|073|030600,Illinois
1837,1193,625,568,1400000US17073030800,"Census Tract 308,Henry County",17|073|030800,Illinois
1838,1620,1142,478,1400000US17073030900,"Census Tract 309,Henry County",17|073|030900,Illinois
1839,1361,1024,337,1400000US17073031000,"Census Tract 310,Henry County",17|073|031000,Illinois
1840,1105,883,222,1400000US17073031100,"Census Tract 311,Henry County",17|073|031100,Illinois
1841,1232,983,249,1400000US17073031200,"Census Tract 312,Henry County",17|073|031200,Illinois
1842,1151,971,180,1400000US17075950100,"Census Tract 9501,Iroquois County",17|075|950100,Illinois
1843,1496,1145,351,1400000US17075950200,"Census Tract 9502,Iroquois County",17|075|950200,Illinois
1844,1243,974,269,1400000US17075950300,"Census Tract 9503,Iroquois County",17|075|950300,Illinois
1845,1514,818,696,1400000US17075950400,"Census Tract 9504,Iroquois County",17|075|950400,Illinois
1846,1658,1344,314,1400000US17075950500,"Census Tract 9505,Iroquois County",17|075|950500,Illinois
1847,1154,969,185,1400000US17075950600,"Census Tract 9506,Iroquois County",17|075|950600,Illinois
1848,1123,1036,87,1400000US17075950700,"Census Tract 9507,Iroquois County",17|075|950700,Illinois
1849,958,769,189,1400000US17075950800,"Census Tract 9508,Iroquois County",17|075|950800,Illinois
1850,945,708,237,1400000US17075950900,"Census Tract 9509,Iroquois County",17|075|950900,Illinois
1851,1129,1016,113,1400000US17077010100,"Census Tract 101,Jackson County",17|077|010100,Illinois
1852,1577,967,610,1400000US17077010200,"Census Tract 102,Jackson County",17|077|010200,Illinois
1853,1070,871,199,1400000US17077010300,"Census Tract 103,Jackson County",17|077|010300,Illinois
1854,1957,1343,614,1400000US17077010400,"Census Tract 104,Jackson County",17|077|010400,Illinois
1855,817,633,184,1400000US17077010601,"Census Tract 106,01,Jackson County",17|077|010601,Illinois
1856,1387,770,617,1400000US17077010602,"Census Tract 106,02,Jackson County",17|077|010602,Illinois
1857,1440,628,812,1400000US17077010700,"Census Tract 107,Jackson County",17|077|010700,Illinois
1858,1628,705,923,1400000US17077010800,"Census Tract 108,Jackson County",17|077|010800,Illinois
1859,920,553,367,1400000US17077010900,"Census Tract 109,Jackson County",17|077|010900,Illinois
1860,741,427,314,1400000US17077011001,"Census Tract 110,01,Jackson County",17|077|011001,Illinois
1861,2020,1297,723,1400000US17077011002,"Census Tract 110,02,Jackson County",17|077|011002,Illinois
1862,1709,72,1637,1400000US17077011100,"Census Tract 111,Jackson County",17|077|011100,Illinois
1863,2266,355,1911,1400000US17077011200,"Census Tract 112,Jackson County",17|077|011200,Illinois
1864,1708,197,1511,1400000US17077011400,"Census Tract 114,Jackson County",17|077|011400,Illinois
1865,1392,1090,302,1400000US17077011600,"Census Tract 116,Jackson County",17|077|011600,Illinois
1866,840,371,469,1400000US17077011701,"Census Tract 117,01,Jackson County",17|077|011701,Illinois
1867,585,110,475,1400000US17077011702,"Census Tract 117,02,Jackson County",17|077|011702,Illinois
1868,1092,970,122,1400000US17079977300,"Census Tract 9773,Jasper County",17|079|977300,Illinois
1869,1283,908,375,1400000US17079977400,"Census Tract 9774,Jasper County",17|079|977400,Illinois
1870,1370,1247,123,1400000US17079977500,"Census Tract 9775,Jasper County",17|079|977500,Illinois
1871,1634,1391,243,1400000US17081050100,"Census Tract 501,Jefferson County",17|081|050100,Illinois
1872,1140,958,182,1400000US17081050200,"Census Tract 502,Jefferson County",17|081|050200,Illinois
1873,1704,1454,250,1400000US17081050300,"Census Tract 503,Jefferson County",17|081|050300,Illinois
1874,1394,1177,217,1400000US17081050400,"Census Tract 504,Jefferson County",17|081|050400,Illinois
1875,1793,649,1144,1400000US17081050500,"Census Tract 505,Jefferson County",17|081|050500,Illinois
1876,1240,939,301,1400000US17081050600,"Census Tract 506,Jefferson County",17|081|050600,Illinois
1877,1484,1149,335,1400000US17081050700,"Census Tract 507,Jefferson County",17|081|050700,Illinois
1878,1733,1469,264,1400000US17081050800,"Census Tract 508,Jefferson County",17|081|050800,Illinois
1879,1129,516,613,1400000US17081050900,"Census Tract 509,Jefferson County",17|081|050900,Illinois
1880,526,107,419,1400000US17081051000,"Census Tract 510,Jefferson County",17|081|051000,Illinois
1881,831,646,185,1400000US17081051100,"Census Tract 511,Jefferson County",17|081|051100,Illinois
1882,1853,1142,711,1400000US17083010100,"Census Tract 101,Jersey County",17|083|010100,Illinois
1883,1149,1107,42,1400000US17083010200,"Census Tract 102,Jersey County",17|083|010200,Illinois
1884,1167,1029,138,1400000US17083010300,"Census Tract 103,Jersey County",17|083|010300,Illinois
1885,2379,1932,447,1400000US17083010401,"Census Tract 104,01,Jersey County",17|083|010401,Illinois
1886,716,624,92,1400000US17083010402,"Census Tract 104,02,Jersey County",17|083|010402,Illinois
1887,554,500,54,1400000US17083010500,"Census Tract 105,Jersey County",17|083|010500,Illinois
1888,889,779,110,1400000US17085020101,"Census Tract 201,01,Jo Daviess County",17|085|020101,Illinois
1889,1021,846,175,1400000US17085020102,"Census Tract 201,02,Jo Daviess County",17|085|020102,Illinois
1890,2015,1529,486,1400000US17085020200,"Census Tract 202,Jo Daviess County",17|085|020200,Illinois
1891,2439,1805,634,1400000US17085020300,"Census Tract 203,Jo Daviess County",17|085|020300,Illinois
1892,938,908,30,1400000US17085020401,"Census Tract 204,01,Jo Daviess County",17|085|020401,Illinois
1893,1357,966,391,1400000US17085020402,"Census Tract 204,02,Jo Daviess County",17|085|020402,Illinois
1894,1347,1080,267,1400000US17085020500,"Census Tract 205,Jo Daviess County",17|085|020500,Illinois
1895,1602,1524,78,1400000US17087977600,"Census Tract 9776,Johnson County",17|087|977600,Illinois
1896,1179,1040,139,1400000US17087977700,"Census Tract 9777,Johnson County",17|087|977700,Illinois
1897,1268,888,380,1400000US17087977800,"Census Tract 9778,Johnson County",17|087|977800,Illinois
1898,6,6,0,1400000US17087980000,"Census Tract 9800,Johnson County",17|087|980000,Illinois
1899,2444,2005,439,1400000US17089850101,"Census Tract 8501,01,Kane County",17|089|850101,Illinois
1900,2072,1922,150,1400000US17089850103,"Census Tract 8501,03,Kane County",17|089|850103,Illinois
1901,2567,2179,388,1400000US17089850105,"Census Tract 8501,05,Kane County",17|089|850105,Illinois
1902,2537,2252,285,1400000US17089850106,"Census Tract 8501,06,Kane County",17|089|850106,Illinois
1903,1102,963,139,1400000US17089850201,"Census Tract 8502,01,Kane County",17|089|850201,Illinois
1904,1715,1192,523,1400000US17089850202,"Census Tract 8502,02,Kane County",17|089|850202,Illinois
1905,2056,1247,809,1400000US17089850301,"Census Tract 8503,01,Kane County",17|089|850301,Illinois
1906,1529,709,820,1400000US17089850302,"Census Tract 8503,02,Kane County",17|089|850302,Illinois
1907,1130,785,345,1400000US17089850400,"Census Tract 8504,Kane County",17|089|850400,Illinois
1908,1741,920,821,1400000US17089850500,"Census Tract 8505,Kane County",17|089|850500,Illinois
1909,2839,2232,607,1400000US17089850600,"Census Tract 8506,Kane County",17|089|850600,Illinois
1910,840,696,144,1400000US17089850703,"Census Tract 8507,03,Kane County",17|089|850703,Illinois
1911,3265,2884,381,1400000US17089850704,"Census Tract 8507,04,Kane County",17|089|850704,Illinois
1912,2537,1849,688,1400000US17089850705,"Census Tract 8507,05,Kane County",17|089|850705,Illinois
1913,830,777,53,1400000US17089850706,"Census Tract 8507,06,Kane County",17|089|850706,Illinois
1914,3220,3014,206,1400000US17089850707,"Census Tract 8507,07,Kane County",17|089|850707,Illinois
1915,1441,1119,322,1400000US17089850708,"Census Tract 8507,08,Kane County",17|089|850708,Illinois
1916,1471,1471,0,1400000US17089850709,"Census Tract 8507,09,Kane County",17|089|850709,Illinois
1917,2184,1847,337,1400000US17089850710,"Census Tract 8507,10,Kane County",17|089|850710,Illinois
1918,1325,1115,210,1400000US17089850711,"Census Tract 8507,11,Kane County",17|089|850711,Illinois
1919,2201,1714,487,1400000US17089850800,"Census Tract 8508,Kane County",17|089|850800,Illinois
1920,2696,1581,1115,1400000US17089851000,"Census Tract 8510,Kane County",17|089|851000,Illinois
1921,1354,827,527,1400000US17089851101,"Census Tract 8511,01,Kane County",17|089|851101,Illinois
1922,1349,907,442,1400000US17089851102,"Census Tract 8511,02,Kane County",17|089|851102,Illinois
1923,1196,569,627,1400000US17089851301,"Census Tract 8513,01,Kane County",17|089|851301,Illinois
1924,842,455,387,1400000US17089851302,"Census Tract 8513,02,Kane County",17|089|851302,Illinois
1925,1890,1168,722,1400000US17089851400,"Census Tract 8514,Kane County",17|089|851400,Illinois
1926,359,120,239,1400000US17089851500,"Census Tract 8515,Kane County",17|089|851500,Illinois
1927,2319,1285,1034,1400000US17089851600,"Census Tract 8516,Kane County",17|089|851600,Illinois
1928,2745,2348,397,1400000US17089851801,"Census Tract 8518,01,Kane County",17|089|851801,Illinois
1929,2605,1855,750,1400000US17089851904,"Census Tract 8519,04,Kane County",17|089|851904,Illinois
1930,3029,2397,632,1400000US17089851907,"Census Tract 8519,07,Kane County",17|089|851907,Illinois
1931,2054,1442,612,1400000US17089851908,"Census Tract 8519,08,Kane County",17|089|851908,Illinois
1932,1584,1163,421,1400000US17089851909,"Census Tract 8519,09,Kane County",17|089|851909,Illinois
1933,1487,1187,300,1400000US17089851910,"Census Tract 8519,10,Kane County",17|089|851910,Illinois
1934,1606,1550,56,1400000US17089851911,"Census Tract 8519,11,Kane County",17|089|851911,Illinois
1935,1225,1172,53,1400000US17089851912,"Census Tract 8519,12,Kane County",17|089|851912,Illinois
1936,2091,2020,71,1400000US17089851913,"Census Tract 8519,13,Kane County",17|089|851913,Illinois
1937,1790,1487,303,1400000US17089852001,"Census Tract 8520,01,Kane County",17|089|852001,Illinois
1938,2891,1817,1074,1400000US17089852002,"Census Tract 8520,02,Kane County",17|089|852002,Illinois
1939,979,794,185,1400000US17089852004,"Census Tract 8520,04,Kane County",17|089|852004,Illinois
1940,1878,1572,306,1400000US17089852005,"Census Tract 8520,05,Kane County",17|089|852005,Illinois
1941,2361,2344,17,1400000US17089852101,"Census Tract 8521,01,Kane County",17|089|852101,Illinois
1942,2298,2105,193,1400000US17089852103,"Census Tract 8521,03,Kane County",17|089|852103,Illinois
1943,927,815,112,1400000US17089852104,"Census Tract 8521,04,Kane County",17|089|852104,Illinois
1944,2025,1416,609,1400000US17089852201,"Census Tract 8522,01,Kane County",17|089|852201,Illinois
1945,1809,938,871,1400000US17089852203,"Census Tract 8522,03,Kane County",17|089|852203,Illinois
1946,1281,1245,36,1400000US17089852204,"Census Tract 8522,04,Kane County",17|089|852204,Illinois
1947,1091,415,676,1400000US17089852300,"Census Tract 8523,Kane County",17|089|852300,Illinois
1948,1997,1746,251,1400000US17089852403,"Census Tract 8524,03,Kane County",17|089|852403,Illinois
1949,927,862,65,1400000US17089852404,"Census Tract 8524,04,Kane County",17|089|852404,Illinois
1950,1266,1176,90,1400000US17089852405,"Census Tract 8524,05,Kane County",17|089|852405,Illinois
1951,890,873,17,1400000US17089852406,"Census Tract 8524,06,Kane County",17|089|852406,Illinois
1952,1146,1112,34,1400000US17089852407,"Census Tract 8524,07,Kane County",17|089|852407,Illinois
1953,1641,1532,109,1400000US17089852408,"Census Tract 8524,08,Kane County",17|089|852408,Illinois
1954,2513,2128,385,1400000US17089852500,"Census Tract 8525,Kane County",17|089|852500,Illinois
1955,1733,1434,299,1400000US17089852606,"Census Tract 8526,06,Kane County",17|089|852606,Illinois
1956,1389,1024,365,1400000US17089852607,"Census Tract 8526,07,Kane County",17|089|852607,Illinois
1957,1572,1177,395,1400000US17089852608,"Census Tract 8526,08,Kane County",17|089|852608,Illinois
1958,2898,1877,1021,1400000US17089852700,"Census Tract 8527,Kane County",17|089|852700,Illinois
1959,1633,1224,409,1400000US17089852803,"Census Tract 8528,03,Kane County",17|089|852803,Illinois
1960,2019,1795,224,1400000US17089852805,"Census Tract 8528,05,Kane County",17|089|852805,Illinois
1961,2401,2114,287,1400000US17089852806,"Census Tract 8528,06,Kane County",17|089|852806,Illinois
1962,1451,1131,320,1400000US17089852807,"Census Tract 8528,07,Kane County",17|089|852807,Illinois
1963,2632,2324,308,1400000US17089852808,"Census Tract 8528,08,Kane County",17|089|852808,Illinois
1964,2442,1426,1016,1400000US17089852903,"Census Tract 8529,03,Kane County",17|089|852903,Illinois
1965,684,528,156,1400000US17089852904,"Census Tract 8529,04,Kane County",17|089|852904,Illinois
1966,1377,812,565,1400000US17089852905,"Census Tract 8529,05,Kane County",17|089|852905,Illinois
1967,2084,1314,770,1400000US17089852906,"Census Tract 8529,06,Kane County",17|089|852906,Illinois
1968,1805,1369,436,1400000US17089852907,"Census Tract 8529,07,Kane County",17|089|852907,Illinois
1969,1397,1097,300,1400000US17089853001,"Census Tract 8530,01,Kane County",17|089|853001,Illinois
1970,1394,864,530,1400000US17089853004,"Census Tract 8530,04,Kane County",17|089|853004,Illinois
1971,2026,923,1103,1400000US17089853005,"Census Tract 8530,05,Kane County",17|089|853005,Illinois
1972,1185,783,402,1400000US17089853006,"Census Tract 8530,06,Kane County",17|089|853006,Illinois
1973,1622,769,853,1400000US17089853007,"Census Tract 8530,07,Kane County",17|089|853007,Illinois
1974,1207,834,373,1400000US17089853008,"Census Tract 8530,08,Kane County",17|089|853008,Illinois
1975,920,761,159,1400000US17089853100,"Census Tract 8531,Kane County",17|089|853100,Illinois
1976,1828,799,1029,1400000US17089853200,"Census Tract 8532,Kane County",17|089|853200,Illinois
1977,1218,835,383,1400000US17089853300,"Census Tract 8533,Kane County",17|089|853300,Illinois
1978,623,440,183,1400000US17089853401,"Census Tract 8534,01,Kane County",17|089|853401,Illinois
1979,1342,566,776,1400000US17089853402,"Census Tract 8534,02,Kane County",17|089|853402,Illinois
1980,1404,977,427,1400000US17089853500,"Census Tract 8535,Kane County",17|089|853500,Illinois
1981,753,254,499,1400000US17089853601,"Census Tract 8536,01,Kane County",17|089|853601,Illinois
1982,1174,708,466,1400000US17089853602,"Census Tract 8536,02,Kane County",17|089|853602,Illinois
1983,2062,1504,558,1400000US17089853900,"Census Tract 8539,Kane County",17|089|853900,Illinois
1984,1550,1243,307,1400000US17089854001,"Census Tract 8540,01,Kane County",17|089|854001,Illinois
1985,2120,1307,813,1400000US17089854002,"Census Tract 8540,02,Kane County",17|089|854002,Illinois
1986,1215,822,393,1400000US17089854100,"Census Tract 8541,Kane County",17|089|854100,Illinois
1987,1412,779,633,1400000US17089854200,"Census Tract 8542,Kane County",17|089|854200,Illinois
1988,1622,1071,551,1400000US17089854301,"Census Tract 8543,01,Kane County",17|089|854301,Illinois
1989,1383,958,425,1400000US17089854302,"Census Tract 8543,02,Kane County",17|089|854302,Illinois
1990,725,459,266,1400000US17089854401,"Census Tract 8544,01,Kane County",17|089|854401,Illinois
1991,1074,791,283,1400000US17089854402,"Census Tract 8544,02,Kane County",17|089|854402,Illinois
1992,2386,1100,1286,1400000US17089854403,"Census Tract 8544,03,Kane County",17|089|854403,Illinois
1993,3140,3059,81,1400000US17089854504,"Census Tract 8545,04,Kane County",17|089|854504,Illinois
1994,2569,2222,347,1400000US17089854505,"Census Tract 8545,05,Kane County",17|089|854505,Illinois
1995,1151,1131,20,1400000US17089854506,"Census Tract 8545,06,Kane County",17|089|854506,Illinois
1996,2061,1905,156,1400000US17089854507,"Census Tract 8545,07,Kane County",17|089|854507,Illinois
1997,2043,1784,259,1400000US17089854508,"Census Tract 8545,08,Kane County",17|089|854508,Illinois
1998,2287,1987,300,1400000US17089854509,"Census Tract 8545,09,Kane County",17|089|854509,Illinois
1999,1527,516,1011,1400000US17089854600,"Census Tract 8546,Kane County",17|089|854600,Illinois
2000,806,290,516,1400000US17089854700,"Census Tract 8547,Kane County",17|089|854700,Illinois
2001,2721,2467,254,1400000US17089854800,"Census Tract 8548,Kane County",17|089|854800,Illinois
2002,2009,1266,743,1400000US17089854900,"Census Tract 8549,Kane County",17|089|854900,Illinois
2003,842,671,171,1400000US17091010100,"Census Tract 101,Kankakee County",17|091|010100,Illinois
2004,823,642,181,1400000US17091010201,"Census Tract 102,01,Kankakee County",17|091|010201,Illinois
2005,1748,1191,557,1400000US17091010203,"Census Tract 102,03,Kankakee County",17|091|010203,Illinois
2006,2148,1463,685,1400000US17091010204,"Census Tract 102,04,Kankakee County",17|091|010204,Illinois
2007,1502,1350,152,1400000US17091010300,"Census Tract 103,Kankakee County",17|091|010300,Illinois
2008,1854,1637,217,1400000US17091010400,"Census Tract 104,Kankakee County",17|091|010400,Illinois
2009,2255,1644,611,1400000US17091010500,"Census Tract 105,Kankakee County",17|091|010500,Illinois
2010,1747,1534,213,1400000US17091010601,"Census Tract 106,01,Kankakee County",17|091|010601,Illinois
2011,2076,1578,498,1400000US17091010602,"Census Tract 106,02,Kankakee County",17|091|010602,Illinois
2012,1591,1060,531,1400000US17091010701,"Census Tract 107,01,Kankakee County",17|091|010701,Illinois
2013,2644,1699,945,1400000US17091010702,"Census Tract 107,02,Kankakee County",17|091|010702,Illinois
2014,1249,833,416,1400000US17091010800,"Census Tract 108,Kankakee County",17|091|010800,Illinois
2015,1747,1367,380,1400000US17091010900,"Census Tract 109,Kankakee County",17|091|010900,Illinois
2016,646,445,201,1400000US17091011000,"Census Tract 110,Kankakee County",17|091|011000,Illinois
2017,819,533,286,1400000US17091011100,"Census Tract 111,Kankakee County",17|091|011100,Illinois
2018,757,660,97,1400000US17091011200,"Census Tract 112,Kankakee County",17|091|011200,Illinois
2019,927,757,170,1400000US17091011300,"Census Tract 113,Kankakee County",17|091|011300,Illinois
2020,736,310,426,1400000US17091011400,"Census Tract 114,Kankakee County",17|091|011400,Illinois
2021,734,255,479,1400000US17091011500,"Census Tract 115,Kankakee County",17|091|011500,Illinois
2022,561,287,274,1400000US17091011600,"Census Tract 116,Kankakee County",17|091|011600,Illinois
2023,1230,489,741,1400000US17091011700,"Census Tract 117,Kankakee County",17|091|011700,Illinois
2024,1068,754,314,1400000US17091011800,"Census Tract 118,Kankakee County",17|091|011800,Illinois
2025,634,363,271,1400000US17091011900,"Census Tract 119,Kankakee County",17|091|011900,Illinois
2026,1532,723,809,1400000US17091012000,"Census Tract 120,Kankakee County",17|091|012000,Illinois
2027,1534,905,629,1400000US17091012100,"Census Tract 121,Kankakee County",17|091|012100,Illinois
2028,1308,1093,215,1400000US17091012200,"Census Tract 122,Kankakee County",17|091|012200,Illinois
2029,1341,306,1035,1400000US17091012300,"Census Tract 123,Kankakee County",17|091|012300,Illinois
2030,1948,1047,901,1400000US17091012400,"Census Tract 124,Kankakee County",17|091|012400,Illinois
2031,677,420,257,1400000US17091012500,"Census Tract 125,Kankakee County",17|091|012500,Illinois
2032,1668,1314,354,1400000US17091012600,"Census Tract 126,Kankakee County",17|091|012600,Illinois
2033,2219,1790,429,1400000US17093890103,"Census Tract 8901,03,Kendall County",17|093|890103,Illinois
2034,2161,1687,474,1400000US17093890104,"Census Tract 8901,04,Kendall County",17|093|890104,Illinois
2035,2652,2386,266,1400000US17093890105,"Census Tract 8901,05,Kendall County",17|093|890105,Illinois
2036,1650,1321,329,1400000US17093890106,"Census Tract 8901,06,Kendall County",17|093|890106,Illinois
2037,1373,1295,78,1400000US17093890107,"Census Tract 8901,07,Kendall County",17|093|890107,Illinois
2038,1726,1669,57,1400000US17093890108,"Census Tract 8901,08,Kendall County",17|093|890108,Illinois
2039,1645,1399,246,1400000US17093890201,"Census Tract 8902,01,Kendall County",17|093|890201,Illinois
2040,1214,1035,179,1400000US17093890202,"Census Tract 8902,02,Kendall County",17|093|890202,Illinois
2041,2377,1711,666,1400000US17093890301,"Census Tract 8903,01,Kendall County",17|093|890301,Illinois
2042,2202,1991,211,1400000US17093890302,"Census Tract 8903,02,Kendall County",17|093|890302,Illinois
2043,2291,1761,530,1400000US17093890401,"Census Tract 8904,01,Kendall County",17|093|890401,Illinois
2044,3238,2816,422,1400000US17093890402,"Census Tract 8904,02,Kendall County",17|093|890402,Illinois
2045,1621,1266,355,1400000US17093890403,"Census Tract 8904,03,Kendall County",17|093|890403,Illinois
2046,2897,2357,540,1400000US17093890404,"Census Tract 8904,04,Kendall County",17|093|890404,Illinois
2047,3098,2300,798,1400000US17093890501,"Census Tract 8905,01,Kendall County",17|093|890501,Illinois
2048,1745,1378,367,1400000US17093890502,"Census Tract 8905,02,Kendall County",17|093|890502,Illinois
2049,1589,1236,353,1400000US17093890601,"Census Tract 8906,01,Kendall County",17|093|890601,Illinois
2050,1811,1728,83,1400000US17093890602,"Census Tract 8906,02,Kendall County",17|093|890602,Illinois
2051,1715,1560,155,1400000US17093890701,"Census Tract 8907,01,Kendall County",17|093|890701,Illinois
2052,1437,1373,64,1400000US17093890702,"Census Tract 8907,02,Kendall County",17|093|890702,Illinois
2053,2564,2304,260,1400000US17093890703,"Census Tract 8907,03,Kendall County",17|093|890703,Illinois
2054,1141,992,149,1400000US17095000100,"Census Tract 1,Knox County",17|095|000100,Illinois
2055,1223,1053,170,1400000US17095000200,"Census Tract 2,Knox County",17|095|000200,Illinois
2056,2094,1551,543,1400000US17095000300,"Census Tract 3,Knox County",17|095|000300,Illinois
2057,2134,1295,839,1400000US17095000400,"Census Tract 4,Knox County",17|095|000400,Illinois
2058,1598,976,622,1400000US17095000500,"Census Tract 5,Knox County",17|095|000500,Illinois
2059,1579,999,580,1400000US17095000600,"Census Tract 6,Knox County",17|095|000600,Illinois
2060,792,584,208,1400000US17095000700,"Census Tract 7,Knox County",17|095|000700,Illinois
2061,953,66,887,1400000US17095000800,"Census Tract 8,Knox County",17|095|000800,Illinois
2062,875,384,491,1400000US17095000900,"Census Tract 9,Knox County",17|095|000900,Illinois
2063,1635,1061,574,1400000US17095001000,"Census Tract 10,Knox County",17|095|001000,Illinois
2064,959,612,347,1400000US17095001100,"Census Tract 11,Knox County",17|095|001100,Illinois
2065,612,404,208,1400000US17095001200,"Census Tract 12,Knox County",17|095|001200,Illinois
2066,1467,1211,256,1400000US17095001300,"Census Tract 13,Knox County",17|095|001300,Illinois
2067,691,580,111,1400000US17095001400,"Census Tract 14,Knox County",17|095|001400,Illinois
2068,1629,1170,459,1400000US17095001500,"Census Tract 15,Knox County",17|095|001500,Illinois
2069,1193,993,200,1400000US17095001600,"Census Tract 16,Knox County",17|095|001600,Illinois
2070,1445,1231,214,1400000US17097860103,"Census Tract 8601,03,Lake County",17|097|860103,Illinois
2071,1359,1050,309,1400000US17097860104,"Census Tract 8601,04,Lake County",17|097|860104,Illinois
2072,1630,1243,387,1400000US17097860105,"Census Tract 8601,05,Lake County",17|097|860105,Illinois
